""
"Fecha: 20250101063114, Artículo: https://web.archive.org/web/20250101063114/https://www.larazon.es/sociedad/radiografia-violencia-machista-47-muertes-mucho-reeditar_202412316773e6daaf217500010493fe.html"
"Fecha: 20250101063114, Artículo: https://web.archive.org/web/20250101063114/https://www.larazon.es/andalucia/malaga/necesito-ayuda-mensaje-desesperado-mujer-encerrada-canape-cama-expareja-marbella_202412316773c402bc785b00016e4a04.html"
"Fecha: 20250101063114, Artículo: https://web.archive.org/web/20250101063114/https://www.larazon.es/madrid/mujer-asesinada-usera-convivia-asesino-aunque-tenia-orden-alejamiento_20241230677284424f1fb700017ae352.html"
"Fecha: 20250101063114, Artículo: https://web.archive.org/web/20250101063114/https://www.larazon.es/deportes/ruben-semedo-villarreal-detenido-agredir-retener-pareja_202412296771a59dbc785b00016d2182.html"
"Fecha: 20250101063114, Artículo: https://web.archive.org/web/20250101063114/https://www.larazon.es/sociedad/1291-mujeres-asesinadas-aprobacion-ley-violencia-genero-hace-20-anos_20241228676fbc05bc785b00016c424d.html"
"Fecha: 20250101063114, Artículo: https://web.archive.org/web/20250101063114/https://www.larazon.es/cataluna/generalitat-cataluna-lamenta-feminicidio-mujer-cornella-barcelona_20241225676bd110af21750001007def.html"
"Fecha: 20250101063114, Artículo: https://web.archive.org/web/20250101063114/https://www.larazon.es/sociedad/victimas-violencia-genero-renuncian-mucho-mutuos-acuerdos_2024122367692b774f1fb700019aa53f.html"
"Fecha: 20250101063114, Artículo: https://web.archive.org/web/20250101063114/https://www.larazon.es/galicia/prision-provisional-acusado-crimen-viveiro-lugo-que-ingresara-hospital-completar-tratamiento-medico-p7m_202412216766a2824f1fb70001990373.html"
"Fecha: 20250101063114, Artículo: https://web.archive.org/web/20250101063114/https://www.larazon.es/sociedad/menor-llama-091-denunciar-que-madre-estaba-siendo-agredida-padre_2024122067659faeaf21750001fce65e.html"
"Fecha: 20250101063114, Artículo: https://web.archive.org/web/20250101063114/https://www.larazon.es/galicia/sospechoso-crimen-machista-viveiro-lugo-niega-declarar-p7m_2024121967641a0bbc785b0001651682.html"
"Fecha: 20250101063114, Artículo: https://web.archive.org/web/20250101063114/https://www.larazon.es/galicia/galicia-inaugura-este-viernes-cinco-centros-crisis-24-horas-victimas-violencia-sexualp7m_2024121967640cc9bc785b000165028c.html"
"Fecha: 20250101063114, Artículo: https://web.archive.org/web/20250101063114/https://www.larazon.es/galicia/nuevo-caso-violencia-machista-galicia-mata-mujer-lugo-intenta-quitarse-vida_202412186762e9f1bc785b0001642d6e.html"
"Fecha: 20250101063114, Artículo: https://web.archive.org/web/20250101063114/https://www.larazon.es/sociedad/igualdad-afirma-que-inmensa-mayoria-centros-violencia-sexual-abriran-este-mes_2024121667602403accdb00001a0e99f.html"
"Fecha: 20250101063114, Artículo: https://web.archive.org/web/20250101063114/https://www.larazon.es/castilla-y-leon/castilla-leon-autonomia-menor-tasas-mujeres-victima-violencia-genero-tercer-trimestre-ano-113-cada-10000_2024121667601d57accdb00001a0de6d.html"
"Fecha: 20250101063114, Artículo: https://web.archive.org/web/20250101063114/https://www.larazon.es/galicia/juzgados-gallegos-registran-aumento-10-denuncias-violencia-genero-tercer-trimestre_2024121667601d0caccdb00001a0de05.html"
"Fecha: 20250101063114, Artículo: https://web.archive.org/web/20250101063114/https://www.larazon.es/sociedad/bajan-denuncias-victimas-violencia-machista-ultimo-trimestre_2024121667601b265f8b3d0001b6a4c7.html"
"Fecha: 20250101063114, Artículo: https://web.archive.org/web/20250101063114/https://www.larazon.es/murcia/cae-numero-denuncias-violencia-genero-tercer-trimestre-region-murcia_202412166760051d6b6d0500012b3171.html"
"Fecha: 20250101063114, Artículo: https://web.archive.org/web/20250101063114/https://www.larazon.es/andalucia/paro-como-barrera-anadida-violencia-genero_20241216675fb3ef6b6d0500012ae3fd.html"
"Fecha: 20250101063114, Artículo: https://web.archive.org/web/20250101063114/https://www.larazon.es/castilla-y-leon/isabel-blanco-defiende-modelo-pionero-referente-castilla-leon-lucha-lacra-violencia-genero_20241213675c924f2c0dde00012e5c34.html"
"Fecha: 20250127222208, Artículo: https://web.archive.org/web/20250127222208/https://www.larazon.es/madrid/aumentan-7-intervenciones-grupo-especial-rescate-altura-comunidad-madrid_202501256794c6fd691a460001ed976c.html"
"Fecha: 20250127222208, Artículo: https://web.archive.org/web/20250127222208/https://www.larazon.es/murcia/autor-crimen-machista-murcia-tenia-orden-alejamiento_20250123679204df1236b6000161d029.html"
