""
"Fecha: 20250423223553, Artículo: https://web.archive.org/web/20250423223553/https://www.abc.es/espana/castilla-la-mancha/gobierno-destina-millones-euros-castillala-mancha-luchar-20250422193445-nt.html"
"Fecha: 20250423223553, Artículo: https://web.archive.org/web/20250423223553/https://www.abc.es/sociedad/gobierno-reune-hoy-comunidades-distribuir-180-millones-20250422093700-nt.html"
"Fecha: 20250423223553, Artículo: https://web.archive.org/web/20250423223553/https://www.abc.es/sociedad/discapacitadas-sufren-violencia-genero-abusaron-familia-creyo-20250413135229-nt.html"
"Fecha: 20250423223553, Artículo: https://web.archive.org/web/20250423223553/https://www.abc.es/espana/canarias/canarias-eleva-victimas-violencia-machista-tras-muerte-20250411121541-nt.html"
"Fecha: 20250423223553, Artículo: https://web.archive.org/web/20250423223553/https://www.abc.es/espana/canarias/aumentan-llamadas-violencia-genero-canarias-20250409133810-nt.html"
"Fecha: 20250423223553, Artículo: https://web.archive.org/web/20250423223553/https://www.abc.es/espana/galicia/crimen-bolo-orense-primer-asesinato-machista-galicia-20250407115918-nt.html"
"Fecha: 20250426074402, Artículo: https://web.archive.org/web/20250426074402/https://www.abc.es/cultura/toros/cristina-sanchez-mujer-torero-freno-carrera-machismo-20250425152521-nt.html"
"Fecha: 20250426074402, Artículo: https://web.archive.org/web/20250426074402/https://www.abc.es/espana/castilla-la-mancha/gobierno-destina-millones-euros-castillala-mancha-luchar-20250422193445-nt.html"
"Fecha: 20250426074402, Artículo: https://web.archive.org/web/20250426074402/https://www.abc.es/sociedad/gobierno-reune-hoy-comunidades-distribuir-180-millones-20250422093700-nt.html"
"Fecha: 20250426074402, Artículo: https://web.archive.org/web/20250426074402/https://www.abc.es/sociedad/discapacitadas-sufren-violencia-genero-abusaron-familia-creyo-20250413135229-nt.html"
"Fecha: 20250720161801, Artículo: https://web.archive.org/web/20250720161801/https://www.abc.es/espana/cataluna/suspende-catedratico-ramon-flecha-inicia-investigacion-presunto-20250716121248-nt.html"
"Fecha: 20250907040024, Artículo: https://web.archive.org/web/20250907040024/https://www.abc.es/espana/andalucia/mujeres-violencia-20250906113341-nts.html"
"Fecha: 20250907040024, Artículo: https://web.archive.org/web/20250907040024/https://www.abc.es/espana/fiscalia-reclama-medios-protocolos-homogeneos-luchar-violencia-20250905130702-nt.html"
"Fecha: 20251206070954, Artículo: https://web.archive.org/web/20251206070954/https://www.abc.es/espana/andalucia/psoe-acusa-juanma-moreno-blanquear-machismo-tras-20251205143106-nts.html"
"Fecha: 20251206070954, Artículo: https://web.archive.org/web/20251206070954/https://www.abc.es/sociedad/igualdad-alerta-auge-termino-charo-insulto-mujeres-20251204220607-nt.html"
"Fecha: 20251206070954, Artículo: https://web.archive.org/web/20251206070954/https://www.abc.es/recreo/carlos-herrera-deja-evidencia-psoe-gestion-denuncias-20251204112801-nt.html"
"Fecha: 20251206070954, Artículo: https://web.archive.org/web/20251206070954/https://www.abc.es/espana/castilla-la-mancha/toledo/torrijos-une-violencia-machista-asesinato-rossmery-20251204150356-nt.html"
