url,snapshot
https://web.archive.org/web/20200622063702/https://www.larazon.es/comunidad-valenciana/20200621/o2i5yykrgfasdna5euvq2lp26i.html,20200622063702
https://web.archive.org/web/20200819162833/https://www.larazon.es/castilla-y-leon/20200817/z44odtfa6vfajkm5ckcfjj5bfu.html,20200819162833
https://web.archive.org/web/20200819162833/https://www.larazon.es/america/20200817/wj7s3mveprfivbqtyqphezwqce.html,20200819162833
https://web.archive.org/web/20200819162833/https://www.larazon.es/castilla-y-leon/20200816/qwnj7a33xng25bjin7v4dyj5le.html,20200819162833
https://web.archive.org/web/20200915123214/https://www.larazon.es/espana/20200910/hlgbkevr3raf3ozxmywqiggwyu.html,20200915123214
https://web.archive.org/web/20200919064920/https://www.larazon.es/espana/20200910/hlgbkevr3raf3ozxmywqiggwyu.html,20200919064920
https://web.archive.org/web/20200923150834/https://www.larazon.es/espana/20200910/hlgbkevr3raf3ozxmywqiggwyu.html,20200923150834
https://web.archive.org/web/20201025082058/https://www.larazon.es/gente/20201015/tbit2b6erbd6jf6263j4csvfke.html,20201025082058
https://web.archive.org/web/20201025082058/https://www.larazon.es/andalucia/20201014/xvpxxnfqevgltfuvthqi7uxtgu.html,20201025082058
https://web.archive.org/web/20201102062720/https://www.larazon.es/gente/20201015/tbit2b6erbd6jf6263j4csvfke.html,20201102062720
https://web.archive.org/web/20201102062720/https://www.larazon.es/andalucia/20201014/xvpxxnfqevgltfuvthqi7uxtgu.html,20201102062720
https://web.archive.org/web/20201118030225/https://www.larazon.es/andalucia/20201115/jpq7we6o35b5royvm3o4pqycrq.html,20201118030225
https://web.archive.org/web/20210419012010/https://www.larazon.es/comunidad-valenciana/20210414/cljorxug4behrizel33fvxyf7q.html,20210419012010
https://web.archive.org/web/20210419012010/https://www.larazon.es/madrid/20210408/jxwkchizgzgyzkaynoexpybnga.html,20210419012010
https://web.archive.org/web/20210419012010/https://www.larazon.es/madrid/20210406/qm2i6iex6na4fdthvvqjannzzq.html,20210419012010
https://web.archive.org/web/20241118085344/https://www.larazon.es/andalucia/condenado-15-anos-prision-estrangular-pareja-quemar-cadaver-malaga_202411156737343c3ebaed0001cb2f95.html,20241118085344
https://web.archive.org/web/20241118085344/https://www.larazon.es/galicia/prision-provisional-detenido-crimen-machista-baiona-pontevedra_2024111567372da6e378830001fbccb5.html,20241118085344
https://web.archive.org/web/20241118085344/https://www.larazon.es/cataluna/encarcelan-acusado-matar-mujer-tarragona-2022-que-encontro-aun-cuerpo_202411146735e9d83ebaed0001c8f5cb.html,20241118085344
https://web.archive.org/web/20241118085344/https://www.larazon.es/cataluna/mujer-hace-gesto-ingternacional-violencia-machista-consigue-detencion-lloret-mar_20241111673228ac39a16c0001ab984f.html,20241118085344
https://web.archive.org/web/20241118085344/https://www.larazon.es/cataluna/barcelona-impulsa-acto-reparacion-victimas-violencia-sexual-escola-barcelona_20241108672dd9b039a16c0001a63463.html,20241118085344
https://web.archive.org/web/20241118085344/https://www.larazon.es/espana/caso-errejon-directo-ultima-hora-paradero-inigo-nuevas-denuncias-violencia-machista-vuelta-pablo-iglesias_202410306721d4802914190001e5cb84.html,20241118085344
https://web.archive.org/web/20241118085344/https://www.larazon.es/canarias/violencia-machista-detienen-crucerista-frances-abofetear-mujer-escala-palmas_20241028671f5d29d8f8950001d2bc4a.html,20241118085344
https://web.archive.org/web/20241118085344/https://www.larazon.es/gente/poder/inigo-errejon-christian-grey-esto-son-cincuenta-sombras_20241027671dee4f2914190001e2c77a.html,20241118085344
https://web.archive.org/web/20241118085344/https://www.larazon.es/espana/dimision-inigo-errejon-directo-ultima-hora-reacciones-acusaciones-violencia-machista_20241025671b2d77d058410001701b42.html,20241118085344
https://web.archive.org/web/20241118085344/https://www.larazon.es/gente/poder/maria-angeles-victima-colateral-escandalo-inigo-errejon_20241026671cab42d05841000171588e.html,20241118085344
https://web.archive.org/web/20241118085344/https://www.larazon.es/espana/dimision-inigo-errejon-directo-ultima-hora-reacciones-acusaciones-violencia-machista_20241024671a60e9d8f8950001cf11eb.html,20241118085344
https://web.archive.org/web/20241118085344/https://www.larazon.es/espana/cuando-errejon-clamaba-violencia-machista_20241024671a6a182914190001e03ebc.html,20241118085344
https://web.archive.org/web/20241118085344/https://www.larazon.es/galicia/mas-7700-gallegas-recibieron-ayudas-violencia-machista-ultimas-dos-decadas_20241024671a38b9d0584100016f59d4.html,20241118085344
https://web.archive.org/web/20250524042641/https://www.larazon.es/galicia/mujer-que-cayo-cuarto-piso-barco-ourense-presentaba-heridas-arma-blanca-p7m_20250523683028e760a5ec34359bfa2c.html,20250524042641
https://web.archive.org/web/20250524042641/https://www.larazon.es/baleares/violencia-machista-caravana-ibiza-arrestado-hombre-amenazar-cuchillo-expareja_202505126821b59ef7f20a10d03aa2ac.html,20250524042641
https://web.archive.org/web/20250524042641/https://www.larazon.es/galicia/galicia-reduce-84-casos-violencia-genero-2024-pero-suben-menores-victimas-p7m_20250507681b669e5d71dc778a9c664d.html,20250524042641
